,pertIndex,leiden,gene_id,Pathways
ENSG00000244754,ENSG00000244754,3,ENSG00000244754,Electron_transport_chain_OXPHOS_system_in_mitochondria
ENSG00000244879,ENSG00000244879,3,ENSG00000244879,Electron_transport_chain_OXPHOS_system_in_mitochondria
ENSG00000263465,ENSG00000263465,3,ENSG00000263465,Electron_transport_chain_OXPHOS_system_in_mitochondria
ENSG00000265808,ENSG00000265808,3,ENSG00000265808,Electron_transport_chain_OXPHOS_system_in_mitochondria
ENSG00000272047,ENSG00000272047,3,ENSG00000272047,Electron_transport_chain_OXPHOS_system_in_mitochondria
ENSG00000006451,ENSG00000006451,7,ENSG00000006451,endomembrane_system_organization
ENSG00000018189,ENSG00000018189,7,ENSG00000018189,endomembrane_system_organization
ENSG00000023287,ENSG00000023287,7,ENSG00000023287,endomembrane_system_organization
ENSG00000027697,ENSG00000027697,7,ENSG00000027697,endomembrane_system_organization
ENSG00000065548,ENSG00000065548,7,ENSG00000065548,endomembrane_system_organization
ENSG00000068697,ENSG00000068697,7,ENSG00000068697,endomembrane_system_organization
ENSG00000070010,ENSG00000070010,7,ENSG00000070010,endomembrane_system_organization
ENSG00000084733,ENSG00000084733,7,ENSG00000084733,endomembrane_system_organization
ENSG00000088356,ENSG00000088356,7,ENSG00000088356,endomembrane_system_organization
ENSG00000090013,ENSG00000090013,7,ENSG00000090013,endomembrane_system_organization
ENSG00000091164,ENSG00000091164,7,ENSG00000091164,endomembrane_system_organization
ENSG00000097033,ENSG00000097033,7,ENSG00000097033,endomembrane_system_organization
ENSG00000099875,ENSG00000099875,7,ENSG00000099875,endomembrane_system_organization
ENSG00000100138,ENSG00000100138,7,ENSG00000100138,endomembrane_system_organization
ENSG00000100380,ENSG00000100380,7,ENSG00000100380,endomembrane_system_organization
ENSG00000100554,ENSG00000100554,7,ENSG00000100554,endomembrane_system_organization
ENSG00000101084,ENSG00000101084,7,ENSG00000101084,endomembrane_system_organization
ENSG00000101745,ENSG00000101745,7,ENSG00000101745,endomembrane_system_organization
ENSG00000102471,ENSG00000102471,7,ENSG00000102471,endomembrane_system_organization
ENSG00000103642,ENSG00000103642,7,ENSG00000103642,endomembrane_system_organization
ENSG00000104774,ENSG00000104774,7,ENSG00000104774,endomembrane_system_organization
ENSG00000104904,ENSG00000104904,7,ENSG00000104904,endomembrane_system_organization
ENSG00000104979,ENSG00000104979,7,ENSG00000104979,endomembrane_system_organization
ENSG00000105821,ENSG00000105821,7,ENSG00000105821,endomembrane_system_organization
ENSG00000105887,ENSG00000105887,7,ENSG00000105887,endomembrane_system_organization
ENSG00000105993,ENSG00000105993,7,ENSG00000105993,endomembrane_system_organization
ENSG00000106245,ENSG00000106245,7,ENSG00000106245,endomembrane_system_organization
ENSG00000106537,ENSG00000106537,7,ENSG00000106537,endomembrane_system_organization
ENSG00000107372,ENSG00000107372,7,ENSG00000107372,endomembrane_system_organization
ENSG00000107438,ENSG00000107438,7,ENSG00000107438,endomembrane_system_organization
ENSG00000108219,ENSG00000108219,7,ENSG00000108219,endomembrane_system_organization
ENSG00000110315,ENSG00000110315,7,ENSG00000110315,endomembrane_system_organization
ENSG00000112335,ENSG00000112335,7,ENSG00000112335,endomembrane_system_organization
ENSG00000112511,ENSG00000112511,7,ENSG00000112511,endomembrane_system_organization
ENSG00000112697,ENSG00000112697,7,ENSG00000112697,endomembrane_system_organization
ENSG00000114573,ENSG00000114573,7,ENSG00000114573,endomembrane_system_organization
ENSG00000114956,ENSG00000114956,7,ENSG00000114956,endomembrane_system_organization
ENSG00000115128,ENSG00000115128,7,ENSG00000115128,endomembrane_system_organization
ENSG00000115310,ENSG00000115310,7,ENSG00000115310,endomembrane_system_organization
ENSG00000115524,ENSG00000115524,7,ENSG00000115524,endomembrane_system_organization
ENSG00000115762,ENSG00000115762,7,ENSG00000115762,endomembrane_system_organization
ENSG00000116954,ENSG00000116954,7,ENSG00000116954,endomembrane_system_organization
ENSG00000117410,ENSG00000117410,7,ENSG00000117410,endomembrane_system_organization
ENSG00000117592,ENSG00000117592,7,ENSG00000117592,endomembrane_system_organization
ENSG00000117691,ENSG00000117691,7,ENSG00000117691,endomembrane_system_organization
ENSG00000117758,ENSG00000117758,7,ENSG00000117758,endomembrane_system_organization
ENSG00000118680,ENSG00000118680,7,ENSG00000118680,endomembrane_system_organization
ENSG00000119048,ENSG00000119048,7,ENSG00000119048,endomembrane_system_organization
ENSG00000119729,ENSG00000119729,7,ENSG00000119729,endomembrane_system_organization
ENSG00000119878,ENSG00000119878,7,ENSG00000119878,endomembrane_system_organization
ENSG00000119979,ENSG00000119979,7,ENSG00000119979,endomembrane_system_organization
ENSG00000120306,ENSG00000120306,7,ENSG00000120306,endomembrane_system_organization
ENSG00000122705,ENSG00000122705,7,ENSG00000122705,endomembrane_system_organization
ENSG00000123352,ENSG00000123352,7,ENSG00000123352,endomembrane_system_organization
ENSG00000124151,ENSG00000124151,7,ENSG00000124151,endomembrane_system_organization
ENSG00000125037,ENSG00000125037,7,ENSG00000125037,endomembrane_system_organization
ENSG00000126524,ENSG00000126524,7,ENSG00000126524,endomembrane_system_organization
ENSG00000127824,ENSG00000127824,7,ENSG00000127824,endomembrane_system_organization
ENSG00000127870,ENSG00000127870,7,ENSG00000127870,endomembrane_system_organization
ENSG00000129197,ENSG00000129197,7,ENSG00000129197,endomembrane_system_organization
ENSG00000129518,ENSG00000129518,7,ENSG00000129518,endomembrane_system_organization
ENSG00000129625,ENSG00000129625,7,ENSG00000129625,endomembrane_system_organization
ENSG00000130811,ENSG00000130811,7,ENSG00000130811,endomembrane_system_organization
ENSG00000131051,ENSG00000131051,7,ENSG00000131051,endomembrane_system_organization
ENSG00000131100,ENSG00000131100,7,ENSG00000131100,endomembrane_system_organization
ENSG00000132424,ENSG00000132424,7,ENSG00000132424,endomembrane_system_organization
ENSG00000132823,ENSG00000132823,7,ENSG00000132823,endomembrane_system_organization
ENSG00000132950,ENSG00000132950,7,ENSG00000132950,endomembrane_system_organization
ENSG00000132963,ENSG00000132963,7,ENSG00000132963,endomembrane_system_organization
ENSG00000133318,ENSG00000133318,7,ENSG00000133318,endomembrane_system_organization
ENSG00000133398,ENSG00000133398,7,ENSG00000133398,endomembrane_system_organization
ENSG00000133818,ENSG00000133818,7,ENSG00000133818,endomembrane_system_organization
ENSG00000133872,ENSG00000133872,7,ENSG00000133872,endomembrane_system_organization
ENSG00000134153,ENSG00000134153,7,ENSG00000134153,endomembrane_system_organization
ENSG00000134248,ENSG00000134248,7,ENSG00000134248,endomembrane_system_organization
ENSG00000134294,ENSG00000134294,7,ENSG00000134294,endomembrane_system_organization
ENSG00000134324,ENSG00000134324,7,ENSG00000134324,endomembrane_system_organization
ENSG00000136603,ENSG00000136603,7,ENSG00000136603,endomembrane_system_organization
ENSG00000137331,ENSG00000137331,7,ENSG00000137331,endomembrane_system_organization
ENSG00000137575,ENSG00000137575,7,ENSG00000137575,endomembrane_system_organization
ENSG00000138138,ENSG00000138138,7,ENSG00000138138,endomembrane_system_organization
ENSG00000138433,ENSG00000138433,7,ENSG00000138433,endomembrane_system_organization
ENSG00000139644,ENSG00000139644,7,ENSG00000139644,endomembrane_system_organization
ENSG00000141429,ENSG00000141429,7,ENSG00000141429,endomembrane_system_organization
ENSG00000141682,ENSG00000141682,7,ENSG00000141682,endomembrane_system_organization
ENSG00000142168,ENSG00000142168,7,ENSG00000142168,endomembrane_system_organization
ENSG00000143183,ENSG00000143183,7,ENSG00000143183,endomembrane_system_organization
ENSG00000143322,ENSG00000143322,7,ENSG00000143322,endomembrane_system_organization
ENSG00000143353,ENSG00000143353,7,ENSG00000143353,endomembrane_system_organization
ENSG00000143862,ENSG00000143862,7,ENSG00000143862,endomembrane_system_organization
ENSG00000147416,ENSG00000147416,7,ENSG00000147416,endomembrane_system_organization
ENSG00000148834,ENSG00000148834,7,ENSG00000148834,endomembrane_system_organization
ENSG00000149084,ENSG00000149084,7,ENSG00000149084,endomembrane_system_organization
ENSG00000149547,ENSG00000149547,7,ENSG00000149547,endomembrane_system_organization
ENSG00000150459,ENSG00000150459,7,ENSG00000150459,endomembrane_system_organization
ENSG00000150991,ENSG00000150991,7,ENSG00000150991,endomembrane_system_organization
ENSG00000151366,ENSG00000151366,7,ENSG00000151366,endomembrane_system_organization
ENSG00000151929,ENSG00000151929,7,ENSG00000151929,endomembrane_system_organization
ENSG00000154781,ENSG00000154781,7,ENSG00000154781,endomembrane_system_organization
ENSG00000157259,ENSG00000157259,7,ENSG00000157259,endomembrane_system_organization
ENSG00000157954,ENSG00000157954,7,ENSG00000157954,endomembrane_system_organization
ENSG00000159348,ENSG00000159348,7,ENSG00000159348,endomembrane_system_organization
ENSG00000159720,ENSG00000159720,7,ENSG00000159720,endomembrane_system_organization
ENSG00000160213,ENSG00000160213,7,ENSG00000160213,endomembrane_system_organization
ENSG00000160570,ENSG00000160570,7,ENSG00000160570,endomembrane_system_organization
ENSG00000162642,ENSG00000162642,7,ENSG00000162642,endomembrane_system_organization
ENSG00000162734,ENSG00000162734,7,ENSG00000162734,endomembrane_system_organization
ENSG00000164713,ENSG00000164713,7,ENSG00000164713,endomembrane_system_organization
ENSG00000165637,ENSG00000165637,7,ENSG00000165637,endomembrane_system_organization
ENSG00000165678,ENSG00000165678,7,ENSG00000165678,endomembrane_system_organization
ENSG00000166233,ENSG00000166233,7,ENSG00000166233,endomembrane_system_organization
ENSG00000168256,ENSG00000168256,7,ENSG00000168256,endomembrane_system_organization
ENSG00000168610,ENSG00000168610,7,ENSG00000168610,endomembrane_system_organization
ENSG00000169155,ENSG00000169155,7,ENSG00000169155,endomembrane_system_organization
ENSG00000169490,ENSG00000169490,7,ENSG00000169490,endomembrane_system_organization
ENSG00000170348,ENSG00000170348,7,ENSG00000170348,endomembrane_system_organization
ENSG00000170502,ENSG00000170502,7,ENSG00000170502,endomembrane_system_organization
ENSG00000171530,ENSG00000171530,7,ENSG00000171530,endomembrane_system_organization
ENSG00000171862,ENSG00000171862,7,ENSG00000171862,endomembrane_system_organization
ENSG00000171988,ENSG00000171988,7,ENSG00000171988,endomembrane_system_organization
ENSG00000173113,ENSG00000173113,7,ENSG00000173113,endomembrane_system_organization
ENSG00000177426,ENSG00000177426,7,ENSG00000177426,endomembrane_system_organization
ENSG00000177674,ENSG00000177674,7,ENSG00000177674,endomembrane_system_organization
ENSG00000178913,ENSG00000178913,7,ENSG00000178913,endomembrane_system_organization
ENSG00000182117,ENSG00000182117,7,ENSG00000182117,endomembrane_system_organization
ENSG00000182208,ENSG00000182208,7,ENSG00000182208,endomembrane_system_organization
ENSG00000183255,ENSG00000183255,7,ENSG00000183255,endomembrane_system_organization
ENSG00000183597,ENSG00000183597,7,ENSG00000183597,endomembrane_system_organization
ENSG00000185650,ENSG00000185650,7,ENSG00000185650,endomembrane_system_organization
ENSG00000185787,ENSG00000185787,7,ENSG00000185787,endomembrane_system_organization
ENSG00000185825,ENSG00000185825,7,ENSG00000185825,endomembrane_system_organization
ENSG00000196937,ENSG00000196937,7,ENSG00000196937,endomembrane_system_organization
ENSG00000197063,ENSG00000197063,7,ENSG00000197063,endomembrane_system_organization
ENSG00000204256,ENSG00000204256,7,ENSG00000204256,endomembrane_system_organization
ENSG00000204435,ENSG00000204435,7,ENSG00000204435,endomembrane_system_organization
ENSG00000213190,ENSG00000213190,7,ENSG00000213190,endomembrane_system_organization
ENSG00000213246,ENSG00000213246,7,ENSG00000213246,endomembrane_system_organization
ENSG00000221968,ENSG00000221968,7,ENSG00000221968,endomembrane_system_organization
ENSG00000222041,ENSG00000222041,7,ENSG00000222041,endomembrane_system_organization
ENSG00000228300,ENSG00000228300,7,ENSG00000228300,endomembrane_system_organization
ENSG00000230989,ENSG00000230989,7,ENSG00000230989,endomembrane_system_organization
ENSG00000255112,ENSG00000255112,7,ENSG00000255112,endomembrane_system_organization
ENSG00000256537,ENSG00000256537,7,ENSG00000256537,endomembrane_system_organization
ENSG00000261824,ENSG00000261824,7,ENSG00000261824,endomembrane_system_organization
ENSG00000276023,ENSG00000276023,7,ENSG00000276023,endomembrane_system_organization
ENSG00000004779,ENSG00000004779,8,ENSG00000004779,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000008294,ENSG00000008294,8,ENSG00000008294,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000013275,ENSG00000013275,8,ENSG00000013275,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000059573,ENSG00000059573,8,ENSG00000059573,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000059769,ENSG00000059769,8,ENSG00000059769,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000060982,ENSG00000060982,8,ENSG00000060982,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000063241,ENSG00000063241,8,ENSG00000063241,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000065154,ENSG00000065154,8,ENSG00000065154,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000068912,ENSG00000068912,8,ENSG00000068912,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000071859,ENSG00000071859,8,ENSG00000071859,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000074695,ENSG00000074695,8,ENSG00000074695,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000074842,ENSG00000074842,8,ENSG00000074842,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000079332,ENSG00000079332,8,ENSG00000079332,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000086598,ENSG00000086598,8,ENSG00000086598,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000094975,ENSG00000094975,8,ENSG00000094975,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000095380,ENSG00000095380,8,ENSG00000095380,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000099341,ENSG00000099341,8,ENSG00000099341,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000100219,ENSG00000100219,8,ENSG00000100219,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000100258,ENSG00000100258,8,ENSG00000100258,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000101294,ENSG00000101294,8,ENSG00000101294,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000102316,ENSG00000102316,8,ENSG00000102316,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000103152,ENSG00000103152,8,ENSG00000103152,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000104341,ENSG00000104341,8,ENSG00000104341,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000104388,ENSG00000104388,8,ENSG00000104388,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000104522,ENSG00000104522,8,ENSG00000104522,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000105401,ENSG00000105401,8,ENSG00000105401,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000105438,ENSG00000105438,8,ENSG00000105438,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000106080,ENSG00000106080,8,ENSG00000106080,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000106153,ENSG00000106153,8,ENSG00000106153,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000106803,ENSG00000106803,8,ENSG00000106803,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000107175,ENSG00000107175,8,ENSG00000107175,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000108587,ENSG00000108587,8,ENSG00000108587,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000109534,ENSG00000109534,8,ENSG00000109534,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000111229,ENSG00000111229,8,ENSG00000111229,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000111711,ENSG00000111711,8,ENSG00000111711,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000112473,ENSG00000112473,8,ENSG00000112473,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000112514,ENSG00000112514,8,ENSG00000112514,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000112977,ENSG00000112977,8,ENSG00000112977,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000113643,ENSG00000113643,8,ENSG00000113643,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000113811,ENSG00000113811,8,ENSG00000113811,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000114354,ENSG00000114354,8,ENSG00000114354,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000114850,ENSG00000114850,8,ENSG00000114850,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000115307,ENSG00000115307,8,ENSG00000115307,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000115677,ENSG00000115677,8,ENSG00000115677,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000119812,ENSG00000119812,8,ENSG00000119812,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000120686,ENSG00000120686,8,ENSG00000120686,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000120742,ENSG00000120742,8,ENSG00000120742,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000122218,ENSG00000122218,8,ENSG00000122218,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000123131,ENSG00000123131,8,ENSG00000123131,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000124783,ENSG00000124783,8,ENSG00000124783,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000125844,ENSG00000125844,8,ENSG00000125844,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000126088,ENSG00000126088,8,ENSG00000126088,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000127526,ENSG00000127526,8,ENSG00000127526,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
ENSG00000128595,ENSG00000128595,8,ENSG00000128595,endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport
